x,y,s,th,c,U
3.141075201722649e-05,-0.020667949133305136,0.0,-0.011024420731524811,-0.004820437588146711,-0.009818149251948582
1.0000752192481495,-0.009642598769066202,1.0001045831622326,-0.015845362325605288,0.005137301620297987,-0.002747721550945886
1.9999662327290175,0.011024395183387962,2.0002091594335485,-0.0007487432189554644,0.012060099847420045,-0.003947911094483031
2.999887046099128,-0.00814525294471237,3.0003137081783775,0.008277359282141563,-0.006417456374253137,-0.000715152158585882
3.9999881939074147,-0.005530883256369271,4.000418273099626,-0.013584997935294805,-0.005185672661636407,0.009930310135124508
4.999791389876552,0.019025114906961686,5.000522981475653,-0.002095070428075062,0.0077484046682917505,0.00999940625692314
5.99968856955014,-0.001341364004634124,6.000627557698786,0.0019134316865257169,0.0004601410414753034,0.006351236542397282
6.999656335431102,0.015198505281343498,7.000732102272482,-0.001174692124061105,-0.0012460606818913058,0.012420034068272396
7.999660215087645,0.0010079880163492705,8.00083666186032,-0.0005789502436332951,0.0012517195298780094,0.014761632745885277
8.999647040498548,0.016356400516675706,9.000941268769846,0.0013290086854049479,0.0013862091461455336,0.014715026883278356
9.999589494003498,-0.0016499369303915289,10.001045832557931,0.0021937579217750237,-0.0020428027221686923,0.014934353362809067
10.999601238634549,0.01196897811306065,11.001150309223744,-0.002757023933716741,-0.0013147147300547502,0.01483938544674823
11.999672943989392,0.0038643549823676633,12.001254854142642,-0.00043594646110363974,0.0002024826003248847,0.011360851068786959
12.999737211293352,0.012840930367305319,13.001359407498864,-0.002352016391503501,-0.0015225588708875845,0.006050213897859888
13.999832662121078,0.008568772099957146,14.001463983082123,-0.0034813825883744823,0.0002815812128781658,0.00028907919887780184
14.999874117043678,0.019804200297040355,15.00156855082016,-0.0017887950837060548,0.007293385932103618,-0.005453550787988228
15.999949359341123,0.012146574830853473,16.001673110095876,0.011106914411142482,0.0031412837483664816,-0.009267151424241353
16.999947979734845,-0.0024113624495585486,17.001777691790814,0.004494429293494652,-0.0040284064866749165,-0.007173768808702001
18.00003704640623,0.003157261612741846,18.00188226174817,0.003049259049218677,0.0016952742231836763,-0.004203771852305815
19.00007356284907,-0.008510282386001822,19.001986839181,0.007885332242229152,0.002051709077826382,-0.004990661335881812
20.000169723795974,-0.012614775972064063,20.00209142271631,0.007153106242082555,-0.0063348897850354,-0.0024082631164544107
21.000222175302515,-0.02281780193561294,21.00219592100789,-0.00478577203000116,-0.007237032479934096,0.00037231621673113795
22.000131263994255,-0.0030433428983242393,22.002300522976384,-0.007322472068906167,0.002022479420726414,-0.0035457387959742714
23.00022271381537,-0.008172592101750621,23.00240512610682,-0.0007403902636124431,0.006964766798163072,-0.009091527733583876
24.000305378418066,-0.0015624331878746189,24.002509635765534,0.006608517944489744,-0.0006648331907401205,-0.008008567383294474
25.000213301749877,-0.02138975820042361,25.002614119286577,-0.0020701956697629425,-0.007629860385733811,-0.0029498646076469588
26.0000307605061,0.0025773955528760615,26.002718801453792,-0.008652798323170034,0.0008033320238346067,-0.002434827019352932
27.00011315574794,-0.004084596210625947,27.002823385688316,-0.00046336363564046946,0.007553210698497287,-0.007943360690562631
28.000188884552465,0.0035041961594198473,28.002927906782755,0.006455202541638988,0.004434184148751499,-0.007236822732007059
29.000083392598953,-0.01699498849104599,29.003032523206887,0.008405931903458964,-0.0026308784589505452,0.000992917935906185
30.000181194086373,-0.013307998985334732,30.003137120952335,0.0011928954751963695,-0.005017237390393547,0.00914835539739716
31.00026731489737,-0.019380999973280882,31.003241680675863,-0.001629592042417242,-0.00422642211435686,0.011025759069814919
32.00032838248638,-0.010048572158242073,32.00334629176222,-0.0072608325495567266,-0.0008666874942685933,0.008695063267472752
33.00041947926721,-0.004857974816802993,33.00345085837565,-0.00336314826580369,0.0006904021956827602,0.004385601492235518
34.000522866327714,-0.003321596186204246,34.0035554255431,-0.005879883786732414,0.002663849935938761,0.0019972956063275668
35.000575053528415,0.006902843051266439,35.00365987822923,0.0019651086493504316,-0.0005174058588439628,-8.098562110382928e-07
36.000579185544574,-0.007251929217479396,36.00376418360311,-0.006914803700250388,-0.0015251453502566615,-0.002090712540279145
37.00029219703492,0.02073071494631589,37.003868744995316,-0.001085500977522719,0.01065056747360538,-0.002272574806720097
38.000063907850524,-0.005081485744387678,38.003973611222676,0.01438855840958057,-0.0027588153339026746,-0.0046201039339691
39.000164077860155,-0.008046544374572969,39.004078176568704,-0.006603708547019261,-0.008870550599843218,0.001525733269473789
40.00013782760092,0.008126611491853496,40.004182706676076,-0.003354397729644581,0.005706763256559661,0.0021192175327450417
41.00019765142389,-0.0013376111332421838,41.00428731257224,0.0048110113193968514,0.0029734950306298884,-0.004068604868187399
42.00030221946804,-0.0014962762814295146,42.00439189320239,0.0025932141254304056,-0.005328999533430401,-0.0011926436648757818
43.00039408716814,-0.006524560411050415,43.00449640148198,-0.0058481021057921155,-0.0015763627353899319,0.0021245640598199916
44.00035870540586,0.010200391609167404,44.00460087689812,-0.0005598409818846787,0.002367152568089325,-0.0011916349294483724
45.00034151119272,-0.005404907764492193,45.004705440050344,-0.0011133019693490176,0.0010598115617859792,-0.0038935790244029817
46.000287072546875,0.012426916718744912,46.00480998440372,0.0015600037611174851,0.0030331620145320898,-0.001815985441518811
47.000172253217585,-0.008524653774399926,47.00491465034175,0.004953656330619179,-0.0018411273962382908,-0.00042741264008747733
48.00021589443345,0.002519875613946496,48.00501927785115,-0.0021226360333907804,-0.0014779264421175315,0.0033495752370009584
49.000297386319076,-0.004279109719368181,49.00512388068714,0.0019974943940697255,-0.002009925124161448,0.003326354181264725
50.000398034312674,-0.001475482311386588,50.00522845844081,-0.006142906581394142,-0.002873244420396966,0.000392084389843725
51.000457658463745,0.008007842531236152,51.0053330456252,-0.0037495952769229404,0.0087465684539588,-0.0015514211806552437
52.00056019922746,0.006024351443173537,52.005437553303736,0.011352059339894242,0.007221383781137443,-0.002033797650870498
53.000450159712045,-0.014697166356489178,53.00554220501664,0.010694682364140076,-0.01217342245733933,0.004246250605607102
54.000554436689015,-0.015365767169855006,54.005646705483805,-0.012997331184821069,-0.007464795925845009,0.010939448036572942
55.00030327239614,0.011297050626258713,55.00575102021831,-0.004236470466764865,0.008816503090777016,0.004280911768600069
56.00024253037052,-0.0068940969358901654,56.00585573347987,0.004637518634283102,0.0016505984968299124,-0.0033167482656933198
57.000307395262354,0.0020219277456736927,57.00596034275194,-0.0009349283129732249,-0.008815044435045691,-0.0009319834146256129
58.00038699817805,-0.0050241046980523466,58.00606476667037,-0.012994413568335843,0.002731473660723726,-0.0010571412092620807
58.99994602291715,0.028007521674387532,59.00616942733254,0.0045285901926904945,0.011941496108338171,-0.007335722309999948
59.99916527736922,-0.014075814288521254,60.00627448463078,0.010891075759769312,-0.005256401773073413,-0.008760146656142328
60.999062564192954,0.006234131076506409,61.006378018310265,-0.005985312530713764,-0.0026025127543200105,0.0009694961649893903
61.99913211652789,-0.002105244760325878,62.006482340217104,0.005685506034200064,0.001997735343763954,0.0007700015814976431
62.999232142089674,-0.005137967662596649,63.00658696401248,-0.0019894240925360704,-0.003475882585923189,-0.0009344994289889713
63.999312169622186,0.0018739668763635541,64.00669157288867,-0.0012669859867824517,-0.0008417309959848949,0.0017085989898565877
64.99940675157963,-0.0026037731052464506,65.00679617892544,-0.003673062100649147,-0.0021329374386958953,-0.0012390310152255637
65.99944137403182,0.009220598692258391,66.0069007043984,-0.00553330688721916,0.004171141410767375,-0.002533057567399511
66.99954564021853,0.008463722135841522,67.00700525698628,0.004670092957060496,0.004599050141274461,-0.004110205948157684
67.99961340133638,-0.00012045851422900263,68.00710985900783,0.0036657551124015006,-0.0017887649160032363,-0.000943332050970869
68.99971717842574,0.0011315502512923544,69.00721441977853,0.0010921890726509826,-0.0028976122198456867,0.004512192325103443
69.99981585824315,-0.002305058649405365,70.00731900413622,-0.0021300752530905263,-0.00392473946598445,0.0036188921441924786
70.99989079458237,0.005392077016604043,71.00742356076586,-0.006758110569862621,0.004761830490481801,0.0012924854230102545
71.99997844310938,0.011212467048524154,72.00752814613502,0.007394581484286844,0.0074729687899676555,-0.0003353820712757101
72.99987064527404,-0.009397206515779393,73.0076327279634,0.008189389698332463,-0.0078439480698325,0.0024192810468372235
73.9999662480789,-0.0051665786395127655,74.00773727897887,-0.008294954919897318,-0.0056274487228758045,0.008513455232503993
74.99999443790864,0.007194110709007771,75.00784185705822,-0.00306668451508657,0.004611961096601205,0.0035338432814697304
76.00007962741518,0.0009671573176774696,76.00794643219967,0.0009299316902139185,0.003791756407852872,-0.0036116170229330393
77.00017465280308,0.0053340792048702035,77.00805099163954,0.004517621202796207,0.004358060561942315,-0.0008591553178119145
78.00018946037677,-0.008068642741965289,78.00815561032812,0.009646964137331248,-0.005283740695312618,0.002203221526109766
79.00027661779468,-0.01396143129805299,79.00826012856069,-0.006050965081986132,-0.005369400665652415,0.005346629515652963
80.00021921411965,0.0040336151659701915,80.0083646319214,-0.0010929600006676895,0.005841359544215536,0.0032904694861522624
81.00019889351043,-0.011775595375879452,81.00846927161288,0.005632975505455228,-0.0009030639282322341,-0.0015875229987269183
82.0002931826257,-0.007232871671402032,82.00857387787146,-0.0028992766987342216,-0.006341291950828365,0.0005198999641168487
83.00039695038993,-0.005976451507881252,83.00867843484929,-0.007050934437131398,0.0016439267001718738,-0.00029407563783609376
84.00041891843901,0.0068701174718264636,84.00878291484891,0.00038892046658787463,0.0037295606100670653,-0.006297564340281223
85.00043067141505,-0.006754305595073002,85.00888747487956,0.000408966679285356,-0.0006042072849523536,-0.007599674018657325
86.00045326395072,0.006052170021484288,86.00899206510974,-0.0008196204503761072,-0.0006353193683181973,-0.005442067820413949
87.00049549226453,-0.005115011198746456,87.00909664181523,-0.0008618049103236632,-0.000100203449688555,-0.006138357189405063
88.00051701172656,0.007775835207004348,88.00920124299863,-0.0010200483035078518,0.004050442680540968,-0.0054869499867042405
89.00056285956882,-0.0030748451662296642,89.00930595504187,0.007239927447367205,-0.00046001621471108273,-0.003728971161414062
90.00066080618478,-0.006705313767346172,90.00941049114184,-0.0019401769278905795,-0.005827171753422909,0.0011531187147828935
91.00073717175356,0.0008058517553834918,91.00951506296258,-0.004415634591650055,-0.002067332033690813,0.003585195907064788
92.0008408578168,0.00212680786064178,92.0096196213975,-0.0060752732994325594,-0.0002256843775381166,-0.0003310384257995504
93.00088677661712,0.012957456746025666,93.00972418726273,-0.004867050540062311,0.003039411954008903,-0.0030887456248026397
94.00099079990996,0.011861715584051875,94.0098288108173,4.186186427283559e-06,0.0037394667165050084,-0.004923973466841144
95.00109479046961,0.012949083502386284,95.0099333924998,0.002612664860717133,0.006997005561533297,-0.001137845566156368
96.001179502934,0.0066358809543056695,96.01003803134086,0.013999660468079425,-0.0028466128657281906,0.0051360344537166175
97.00104793681052,-0.015051410799251725,97.01014163781686,-0.0030811561319574353,-0.014410285992916808,0.011567353854557797
98.00076536423907,0.012796936688961874,98.01024686486159,-0.014823924883041,0.0006252296490641916,0.010902741294280916
99.00086853691181,0.014595951244929167,99.01035165559276,-0.001830566090738894,0.011348880585121667,-0.0005304310843658256
100.00097118009987,0.016458449719852424,100.01045603305158,0.007876209475549614,0.0028347527927531325,-0.0037778799090129427
101.0009204462756,-0.0011572023037974312,101.01056045066086,0.0038395322759006917,-0.002991208524856057,0.003981662805234011
102.00097569097728,0.008779330113140043,102.01066505875535,0.001893166927916165,-0.003908005963227334,0.0070040387232479795
103.00098585555934,-0.004943664513986031,103.01076937823855,-0.0039772968619206355,0.0011105721576620431,0.0042683661485079126
104.00085506538963,0.016733486015227585,104.01087354062452,0.004114543477325684,0.0072797071065034595,0.002255720370424116
105.00051304802405,-0.013170852508834817,105.01097871094775,0.010583639625987951,-0.006940037153289616,0.00161765312614943
106.00057976232952,-0.004431669794823854,106.01108360863412,-0.009766982075055134,-0.006819070504968154,0.005680574002743298
107.00062589155209,0.006364834981334367,107.01118801572791,-0.0030559273341590654,0.005639445755505898,0.0007493795385809725
108.00071954915917,0.001680631078864632,108.01129264313052,0.0015130887123488749,0.0029793848393377055,-0.00803343185191384
109.00082272599964,0.003338357419011783,109.0113971938566,0.002903465369961872,0.0036354788161623557,-0.005175477510175459
110.00089956660781,-0.004126838654701531,110.01150189651189,0.008784806567313924,-0.004919912187970674,-0.002324287946124948
111.0009526237287,-0.014232848850915372,111.01160601534097,-0.006937387819190308,-0.008520180245673113,-0.0007164052959700972
112.00076973747021,0.009747258883830334,112.01171066311409,-0.008257335596887528,0.006741725343669842,-0.003708822226159933
113.00084673280998,0.0022813232995673592,113.01181552601696,0.006547472644550331,0.007020253333784674,-0.009875626031784154
114.00093545262015,-0.0033489585635357267,114.01192009433241,0.005784639090658039,-0.007245595629200614,-0.006460496188274903
115.00102210613649,-0.009289098410110939,115.0120243887952,-0.007945233755629626,-0.00464995350053181,-0.00047800811492545894
116.0008881812428,0.012541467737254529,116.01212875423253,-0.0035162402719860976,0.007729988356277291,-0.003137486663959849
117.00088365154342,-0.0022570757245487533,117.01223371747906,0.007516359391088144,0.0030840558716495946,-0.0058099127918294306
118.00098824220201,-0.002492286254062339,118.01233833579676,0.002652516384738875,-0.006029179473570271,0.0010465334470892694
119.00107983572649,-0.007562641318834839,119.01244278231162,-0.0045432603304841135,-0.005872913391564108,0.005464120143965948
120.00108436034301,0.006594733619104225,120.01254751708626,-0.009094538495691177,0.00312907441724242,0.0018034641848061553
121.00118079443443,0.010627855363985085,121.01265208339589,0.0017155428313494962,0.008401606400912379,-0.002720451460868062
122.00125752906507,0.0031633475117553156,122.01275667493968,0.007710431183762128,0.0003507967219075949,-0.0007619393114801858
123.0013303857544,-0.004794466041181933,123.0128611922194,0.0024172096310068284,-0.0053371936593355675,0.006956950198260689
124.00143009732726,-0.001671498300438106,124.01296577975793,-0.0029650722067281173,-0.004510089271586997,0.008057349485740873
125.00153086066307,0.0011362901752482613,125.01307048452689,-0.0066039120264438774,0.006467795170113616,0.004116008933384999
126.00158033522979,0.011537509933131787,126.01317404764104,0.009971870627783918,0.008291448123002657,0.0015731519635358935
127.00122466848018,-0.018805058753172732,127.01327877439425,0.009980718061760232,-0.009118949898976448,0.005414070656944681
128.0012761410849,-0.008421552857697587,128.01338415136888,-0.008267936053008863,-0.008152012353326063,0.01182692279032428
129.0013616165576,-0.00226767754249698,129.0134885601347,-0.006325011329382903,0.004314988392008233,0.0049086633873445425
130.00144508098114,0.004229707056066892,130.01359313057722,0.0003629430473280318,0.007834992001267698,-0.004063933597193458
131.00152372000835,-0.0029936225033491168,131.0136978554578,0.009346611064849273,-0.0006595594372285425,-0.004029808518973923
132.0015620752775,-0.014465152965941608,132.0138020040446,-0.0009563137489935955,-0.0058000544345136965,0.0002598752611381377
133.00157711621804,-0.001080943358761113,133.01390660816068,-0.0022547106657898296,0.0017327985013083182,0.00103919023371887
134.00164257433738,-0.009955542490404501,134.01401144218218,0.002509645602771104,-0.0022315692005368854,-0.005118841843534176
135.0017398804048,-0.006100653583315551,135.01411617758333,-0.006718315715004194,0.0006593176384171433,-0.006828950429904357
136.00179802439044,0.003482335479051999,136.01422023468507,0.0038284187509068737,0.009778147136934473,-0.006473628711936722
137.00175478034492,-0.013757585537057531,137.01432559346267,0.012840023287828926,-0.007145175733066118,-0.005472554195632107
138.00182268338193,-0.0221994390863205,138.01442912589127,-0.010463426857987883,-0.012554392267148787,0.0011490526046860424
139.00149611513567,0.007167325302769148,139.01453380891448,-0.012271386521905469,0.00782595089158135,-0.001197953582420348
140.0015897990967,0.0023417080154222863,140.01463913500817,0.00519011142626609,0.004485586040523107,-0.012423383067501594
141.0016785673589,-0.0032139377115476355,141.01474333438125,-0.0032992764505048546,0.0001853331547273649,-0.00948353162529101
142.00170859162694,0.00894067678960036,142.01484722103064,0.005560816491127564,0.005170053143614835,-0.002458566913587439
143.00154250245217,-0.014334928692343778,143.01495201706285,0.0070419109574382825,-0.0061754006860755,-4.9772120900490584e-05
144.00160549930726,-0.005142651949539252,144.01505725934013,-0.006791276232081194,-0.0038897107423224234,0.005942269980718321
145.0017002843038,-0.0007510958521222545,145.01516168625875,-0.0007383239128210073,0.004744475274386646,0.004725675576999516
146.0018006327258,-0.0036658597838840614,146.01526628216988,0.0026986664439200355,0.0015372231183686442,0.002851215254510409
147.0019021464042,-0.006148986602365949,147.01537087849,0.002336443775883664,-0.0031553080438551546,0.007262002115425133
148.00200421849155,-0.00833923150628098,148.01547534891603,-0.003612609456908015,-0.004004581687484174,0.009055855093996867
149.00206453627223,0.0010768503973224756,149.0155799943397,-0.005673557005604665,0.0026062094722749374,0.00635312137056463
150.00216724459278,0.003008929205992382,150.0156845689311,0.0016003544775995728,0.005882144096316672,0.002979281991036405
151.00225882989054,-0.002124172229288942,151.0157893273008,0.006091961214582647,-0.0052317259421415345,0.002175565950710219
152.00233767137496,-0.009176182194809472,152.01589303193816,-0.008864191423925895,-0.0032211582694925004,0.004032797108130555
153.00213403116987,0.015603568693765025,153.01599642514972,-0.00035102890759961854,0.010009143705086139,0.0015307373531671655
154.0019505995276,-0.008474260224187402,154.01610287558788,0.01115618901938996,-0.00539910562261883,-0.004011149758821205
155.00205385508553,-0.006708840564745514,155.016207689337,-0.011150369171197567,-0.0055060226425207625,0.00039979502167988477
156.00194601591008,0.01382735127540706,156.01631071825636,0.000142992358344691,0.008038167014864954,-0.002316944391103061
157.00183419564055,-0.00699479387376177,157.0164156795946,0.004927645736584594,0.00024067328252210454,-0.008557252519780923
158.00187893963857,0.003972310564522672,158.0165205577838,0.0006243892510864469,-0.002194967638007339,-0.003436569294694367
159.00190893826706,-0.00824361920671708,159.01662516586092,0.0005372514662592344,-0.0015947668004123016,-0.0016247227032521938
160.00195172288056,0.002897768425715751,160.0167300111526,-0.0025654778347862168,-0.000291219258003,-0.0015370495459246702
161.0020384821042,-0.003112319937779566,161.01683482922746,-4.524794721981688e-05,-0.005197651207041605,-0.0038012553927383196
162.0021247103663,0.0029882721475457744,162.0169396643239,-0.012961867140672127,0.0023584948252833647,-0.0053311111415265304
163.0020307148712,0.022812765573188492,163.01704217326213,0.004672234893172508,0.010307267593479549,-0.008318603091031405
164.00171011040197,-0.006354328512780374,164.01714697438356,0.007654823420745417,-0.0019309208212764278,-0.007030209428353965
165.00171928200854,0.007505203705161468,165.01725218381432,0.0008099894716955376,-0.004856963104421885,0.0026724839060401568
166.0017038218398,-0.00797430271678147,166.017356525881,-0.002060118437893602,-0.0010972370633735619,0.004250791236772713
167.0016164942059,0.011625234654494202,167.01746126750734,-0.001384714100607337,0.005876751771897102,0.0037204232463071726
168.00158040321034,-0.005205043645126703,168.01756680072825,0.009694614005854243,-0.0025932077437920815,0.0041320840791199305
169.0016815257861,-0.0077652312915643265,169.01767120024766,-0.006571671859330356,-0.006527891257825267,0.008847792066040045
170.00166236898124,0.007939027943337016,170.01777535008176,-0.003362533570900704,0.0029687567456322746,0.00871695715258628
171.0017267630931,-0.0010399866911583776,171.01788005213757,-0.0006335375650833641,0.0020898729425382514,0.0025626179887119098
172.00177873766106,0.009206176966965612,172.01798451453487,0.000817649331913128,0.0008582538305898695,0.0027505131082241102
173.0018127756713,-0.0026753560475540534,173.0180891330653,0.0010831495673644426,-0.0016393053277242275,0.0028341310608420334
174.00187032485218,0.007039777782394336,174.01819387032984,-0.00246130412212874,-0.0005289519488362748,0.0013463251854085275
